"ITEM_ID","CART_ID","MATNR","QUANTITY","TOTAL_PRICE","DESCRIPTION","NORMAL_PRICE","F_CANBUY","PROMO_REC_ID","PROMO_CART_ITEM_ID","SOFTNESS_ID"
"8,853","9,447","19026286",1,"1,495",,"1,495",Y,,,
"8,859","9,446","59007965",1,"24,500",,"24,500",Y,,,
"8,860","9,446","19076883",1,"8,490",,"8,490",Y,,,
"11,205","12,102","19050263",3,"21,900",,"7,300",Y,,,
"8,882","9,462","59010049",1,"21,900",,"21,900",Y,,,
"10,794","11,683","19109895",1,"13,600",,"13,600",Y,,,
"11,066","11,962","59010046",1,"14,290",,"14,290",Y,,,
"15,461","17,022","19077690",1,"3,750",,"3,750",Y,,,
"10,797","11,683","19076883",1,"8,490",,"8,490",Y,,,
"15,468","17,022","19110814",1,"29,900",,"29,900",Y,,,
"9,028","9,623","19062735",1,"14,000",,"14,000",Y,,,
"9,062","9,686","19110325",1,"14,500",,"14,500",Y,,,
"15,470","17,022","19085510",1,"34,900",,"34,900",Y,,,
"9,063","9,686","59008505",1,"15,900",,"15,900",Y,,,
"9,104","9,764","19077101",1,"3,570",,"3,570",Y,,,
"9,103","9,763","25017565",1,"2,900",,"2,900",Y,,,
"9,469","10,242","19112396",1,"2,380",,"2,380",Y,,,
"9,207","9,805","19097823",1,"7,900",,"7,900",Y,,,
"9,208","9,805","19084943",1,"2,900",,"2,900",Y,,,
"55,841","61,702","19108358",1,"9,900",,"9,900",Y,,,
"15,841","16,102","19096191",1,"14,950",,"14,950",Y,,,
"9,803","10,602","19101617",1,"32,500",,"32,500",Y,,,
"9,924","10,722","19106664",1,"2,100",,"2,100",Y,,,
"56,302","62,142","19023893",1,"12,150",,"12,150",Y,,,
"10,172","11,064","19106685",1,"1,990",,"1,990",Y,,,
"9,925","10,722","19106656",1,"7,800",,"7,800",Y,,,
"9,923","10,722","19106666",1,"3,300",,"3,300",Y,,,
"55,888","61,762","19115083",1,"4,900",,"4,900",Y,,,
"10,082","10,962","19027676",1,"7,350",,"7,350",Y,,,
"56,104","61,642","19071517",1,"1,680",,"1,680",Y,,,
"10,583","11,502","19067796",1,"5,250",,"5,250",Y,,,
"10,762","11,683","19050477",1,"59,900",,"59,900",Y,,,
"10,758","11,683","19110493",1,"36,900",,"36,900",Y,,,
"10,765","11,564","19015493",1,"7,875",,"7,875",Y,,,
"10,768","11,564","19097826",1,"9,800",,"9,800",Y,,,
"10,529","11,444","19086666",1,"4,500",,"4,500",Y,,,
"10,771","11,564","19096193",1,"16,400",,"16,400",Y,,,
"10,779","11,683","19094379",1,"8,900",,"8,900",Y,,,
"11,199","11,365","19077269",1,"12,500",,"12,500",Y,,,
"55,902","61,784","19114085",1,"21,900",,"21,900",Y,,,
"11,642","12,582","19077732",1,"12,900",,"12,900",Y,,,
"10,824","11,722","19078506",1,"4,970",,"4,970",Y,,,
"10,905","11,683","19112398",1,"3,150",,"3,150",Y,,,
"11,206","11,365","59009438",1,"20,900",,"20,900",Y,,,
"11,207","11,365","59008274",1,"25,200",,"25,200",Y,,,
"16,402","17,962","19085570",1,"19,900",,"19,900",Y,,,
"16,322","17,883","59010162",1,"5,900",,"5,900",Y,,,
"11,369","12,262","19096184",1,"3,900",,"3,900",Y,,,
"11,221","12,162","59004651",1,"19,900",,"19,900",Y,,,
"16,355","17,922","25017284",1,190,,190,Y,,,
"16,421","18,002","59010274",1,"23,900",,"23,900",Y,,,
"11,907","12,842","19086661",1,"7,990",,"7,990",Y,,,
"16,424","18,002","59008399",1,"28,900",,"28,900",Y,,,
"16,426","18,002","59004907",1,"27,500",,"27,500",Y,,,
"16,792","18,402","19027098",1,975,,975,Y,,,
"11,370","12,262","19042861",1,"4,050",,"4,050",Y,,,
"11,442","9,462","59008252",1,"24,900",,"24,900",Y,,,
"11,371","12,262","19071517",1,"1,680",,"1,680",Y,,,
"11,381","12,282","19078198",1,"5,250",,"5,250",Y,,,
"11,445","11,365","19110588",1,"2,350",,"2,350",Y,,,
"11,443","9,462","59007548",1,"27,900",,"27,900",Y,,,
"11,446","11,365","19105578",1,"4,200",,"4,200",Y,,,
"16,684","18,266","19112365",1,"8,900",,"8,900",Y,,,
"16,763","18,362","19071521",3,"7,140",,"2,380",Y,,,
"16,795","18,402","19045731",1,"2,660",,"2,660",Y,,,
"11,463","12,384","59007371",1,"29,900",,"29,900",Y,,,
"16,794","18,402","19045723",1,"1,820",,"1,820",Y,,,
"11,904","12,822","59003246",1,"15,600",,"15,600",Y,,,
"55,942","61,822","59011470",1,"19,900",,"19,900",Y,,,
"17,209","18,927","19094071",1,"13,900",,"13,900",Y,,,
"11,922","12,323","19101783",1,"9,450",,"9,450",Y,,,
"16,969","18,587","19100902",2,"1,950",,975,Y,,,
"11,564","12,484","59010162",1,"5,900",,"5,900",Y,,,
"11,681","12,622","19077690",1,"3,750",,"3,750",Y,,,
"11,685","12,642","19096177",1,"8,190",,"8,190",Y,,,
"11,643","12,582","19096194",1,"16,400",,"16,400",Y,,,
"11,662","12,582","19077273",1,"2,990",,"2,990",Y,,,
"11,664","12,583","19096166",1,"7,800",,"7,800",Y,,,
"11,665","12,582","19112396",1,"2,380",,"2,380",Y,,,
"11,666","12,583","19096154",1,"8,580",,"8,580",Y,,,
"16,935","18,562","19043207",1,"6,975",,"6,975",Y,,,
"11,686","12,642","19063796",1,"6,860",,"6,860",Y,,,
"11,687","12,642","19042864",1,"10,950",,"10,950",Y,,,
"11,688","12,642","19111272",1,"4,830",,"4,830",Y,,,
"11,689","12,642","19108849",1,"4,480",,"4,480",Y,,,
"11,691","12,642","19041348",1,"1,450",,"1,450",Y,,,
"11,923","12,323","19109692",1,"21,450",,"21,450",Y,,,
"17,024","18,662","19097654",1,"1,990",,"1,990",Y,,,
"56,021","61,762","19115382",2,"15,800",,"7,900",Y,,,
"56,122","62,003","19086672",1,"10,900",,"10,900",Y,,,
"56,248","62,085","59010260",1,"15,900",,"15,900",Y,,,
"56,005","61,922","19051629",1,"5,810",,"5,810",Y,,,
"56,173","62,044","19112227",6,"12,540",,"2,090",Y,,,
"56,202","62,050","59012391",1,"27,900",,"27,900",Y,,,
"12,182","13,142","19060072",3,"14,700",,"4,900",Y,,,
"12,184","13,142","19089099",1,"27,900",,"27,900",Y,,,
"12,185","13,142","19090931",1,"39,900",,"39,900",Y,,,
"12,188","13,142","19050317",1,"19,900",,"19,900",Y,,,
"9,107","9,768","59003262",1,"15,900",,"15,900",Y,,,
"3,141","3,082","19110082",1,"5,670",,"5,670",Y,,,
"86,500","91,838","19086638",1,"11,900",,"11,900",Y,,,
"3,321","3,222","59001295",1,"20,900",,"20,900",Y,,,
"25,147","27,964","19080287",1,"4,200",,"4,200",Y,,,
"3,281","3,182","19091327",2,"2,180",,"1,090",Y,,,
"3,423","3,302","19076885",1,"6,650",,"6,650",Y,,,
"3,461","3,347","19086648",1,"6,900",,"6,900",Y,,,
"4,403","4,444","19096161",1,"6,800",,"6,800",Y,,,
"9,042","9,662","19071100",6,"16,800",,"2,800",Y,,,
"9,075","9,686","19041867",1,"3,690",,"3,690",Y,,,
"9,106","9,767","19111578",1,"9,900",,"9,900",Y,,,
"3,604","3,544","19086658",1,"15,400",,"15,400",Y,,,
"3,661","3,602","19110814",1,"29,900",,"29,900",Y,,,
"3,642","3,582","19062255",1,"2,200",,"2,200",Y,,,
"3,645","3,584","19111293",1,"2,800",,"2,800",Y,,,
"3,743","3,703","19026283",1,"16,800",,"16,800",Y,,,
"3,745","3,703","19042803",1,"19,950",,"19,950",Y,,,
"3,747","3,703","59004307",1,"49,900",,"49,900",Y,,,
"3,749","3,703","19090400",1,"4,410",,"4,410",Y,,,
"3,901","3,902","25015356",1,199,,199,Y,,,
"3,903","3,924","19106688",1,"5,290",,"5,290",Y,,,
"3,962","3,982","19086638",1,"11,900",,"11,900",Y,,,
"4,025","4,083","19096161",1,"6,800",,"6,800",Y,,,
"6,486","6,362","19062377",1,"2,175",,"2,175",Y,,,
"4,041","3,862","59008819",1,"28,900",,"28,900",Y,,,
"4,088","4,142","25015355",1,199,,199,Y,,,
"4,086","4,142","25011991",1,199,,199,Y,,,
"4,090","4,142","25015938",1,199,,199,Y,,,
"4,092","4,142","25017408",1,299,,299,Y,,,
"4,101","4,162","19051629",1,"5,810",,"5,810",Y,,,
"4,191","4,282","19101644",1,"6,440",,"6,440",Y,,,
"25,187","28,010","19037174",1,"8,175",,"8,175",Y,,,
"86,816","92,147","19067853",1,"11,900",,"11,900",Y,,,
"4,204","4,302","19096171",1,"10,700",,"10,700",Y,,,
"4,245","4,362","19045919",1,"28,950",,"28,950",Y,,,
"6,501","6,783","19038033",6,"17,400",,"2,900",Y,,,
"4,301","4,444","19083160",1,"19,950",,"19,950",Y,,,
"4,307","4,362","25017509",2,"3,800",,"1,900",Y,,,
"4,402","3,462","19112396",1,"2,380",,"2,380",Y,,,
"6,981","7,362","19085734",1,"8,400",,"8,400",Y,,,
"6,151","6,462","59008126",1,"22,900",,"22,900",Y,,,
"6,162","6,463","19111301",1,"5,250",,"5,250",Y,,,
"4,467","4,582","19097635",2,"10,800",,"5,400",Y,,,
"4,503","4,602","19111094",1,"23,900",,"23,900",Y,,,
"4,741","4,862","19101786",1,"1,470",,"1,470",Y,,,
"4,746","4,866","19042767",1,"16,800",,"16,800",N,,,
"4,778","4,888","19042858",1,"7,125",,"7,125",Y,,,
"4,780","4,888","19112184",1,"19,900",,"19,900",Y,,,
"4,906","5,044","19111274",1,"4,900",,"4,900",Y,,,
"5,343","5,562","19049546",2,"19,800",,"9,900",Y,,,
"5,463","5,703","59007253",1,"28,900",,"28,900",Y,,,
"5,662","5,903","19101639",1,"2,100",,"2,100",Y,,,
"5,521","5,762","25017510",1,"1,500",,"1,500",Y,,,
"11,007","11,922","19077271",1,"11,900",,"11,900",Y,,,
"5,663","5,903","19101637",1,"8,750",,"8,750",Y,,,
"6,562","6,922","19031690",1,"1,360",,"1,360",Y,,,
"25,156","27,982","19106693",1,"5,250",,"5,250",Y,,,
"86,952","92,286","19111276",1,"4,900",,"4,900",Y,,,
"5,761","6,002","59007530",1,"21,750",,"21,750",Y,,,
"5,941","6,262","19041968",2,"1,400",,700,Y,,,
"5,881","6,182","19051629",1,"5,810",,"5,810",Y,,,
"5,882","6,182","19096186",1,"3,900",,"3,900",Y,,,
"6,401","6,742","59004535",1,"29,500",,"29,500",Y,,,
"25,228","28,044","19110833",1,"5,590",,"5,590",Y,,,
"5,928","4,282","19077247",1,"19,900",,"19,900",Y,,,
"25,238","27,682","19111297",1,"3,220",,"3,220",Y,,,
"25,239","27,682","19041970",1,"4,550",,"4,550",Y,,,
"6,961","7,342","19026283",1,"16,800",,"16,800",Y,,,
"8,327","8,925","19110851",1,"19,900",,"19,900",Y,,,
"7,301","7,782","59010059",1,"28,900",,"28,900",Y,,,
"25,243","28,062","19042861",1,"4,050",,"4,050",Y,,,
"7,141","7,562","19108479",1,"24,900",,"24,900",Y,,,
"7,566","8,082","19077104",1,"9,990",,"9,990",Y,,,
"7,570","8,082","19105355",1,"7,290",,"7,290",Y,,,
"7,568","8,082","19109636",1,"19,900",,"19,900",Y,,,
"25,380","28,184","19081405",1,"7,500",,"7,500",Y,,,
"86,541","91,902","19086675",1,"8,900",,"8,900",Y,,,
"7,601","8,143","59010015",1,"22,400",,"22,400",Y,,,
"7,821","8,442","19041865",1,"5,890",,"5,890",Y,,,
"7,641","8,203","19096161",1,"6,800",,"6,800",Y,,,
"86,946","92,286","19111280",1,"5,600",,"5,600",Y,,,
"8,021","8,642","19041864",1,"5,890",,"5,890",Y,,,
"25,281","28,082","19090838",1,"13,300",,"13,300",Y,,,
"87,187","92,483","19115083",1,"4,500",,"4,500",Y,,,
"7,881","8,542","19112396",1,"2,380",,"2,380",Y,,,
"8,024","8,662","19091326",1,"2,350",,"2,350",Y,,,
"25,311","25,929","19097947",1,"17,900",,"17,900",Y,,,
"8,363","8,983","19110082",1,"5,670",,"5,670",Y,,,
"86,828","83,542","19041866",1,"3,690",,"3,690",Y,,,
"8,324","8,924","19110659",1,"30,900",,"30,900",Y,,,
"8,325","8,925","19112184",1,"19,900",,"19,900",Y,,,
"8,328","8,925","19045725",1,"6,650",,"6,650",Y,,,
"8,329","8,925","19087089",1,"4,990",,"4,990",Y,,,
"8,463","9,063","19110088",1,"3,850",,"3,850",Y,,,
"8,647","9,262","19042859",1,"5,400",,"5,400",Y,,,
"8,841","9,442","59003262",1,"15,900",,"15,900",Y,,,
"8,661","9,282","19046608",6,"9,240",,"1,540",Y,,,
"86,765","36,724","25017244",1,0,,120,Y,H1611000087,"86764",
"8,821","9,422","59007891",1,"30,900",,"30,900",Y,,,
"8,846","9,344","59008206",1,"19,900",,"19,900",Y,,,
"8,886","9,462","59007547",1,"27,900",,"27,900",Y,,,
"86,781","92,122","19077241",1,"2,900",,"2,900",Y,,,
"25,312","25,929","19042701",1,"5,900",,"5,900",Y,,,
"9,242","9,923","19110811",1,"48,900",,"48,900",Y,,,
"86,610","91,562","19117428",1,"3,640",,"3,640",Y,,,
"86,842","92,182","19077247",1,"19,900",,"19,900",Y,,,
"9,341","10,042","19105353",1,"6,190",,"6,190",Y,,,
"9,361","10,082","19109906",1,"39,900",,"39,900",Y,,,
"9,364","10,084","19071518",2,"3,360",,"1,680",Y,,,
"10,427","11,365","59007483",1,"59,900",,"59,900",Y,,,
"9,367","10,085","19055860",1,"7,900",,"7,900",Y,,,
"9,368","10,085","19071521",1,"2,380",,"2,380",Y,,,
"9,376","10,085","19071519",1,"1,750",,"1,750",Y,,,
"9,401","10,085","19087090",1,"2,990",,"2,990",Y,,,
"9,380","10,085","19077101",1,"3,570",,"3,570",Y,,,
"86,891","92,244","59011467",1,"20,900",,"20,900",Y,,,
"9,379","10,085","19077104",1,"9,990",,"9,990",Y,,,
"9,402","10,085","19041859",1,"3,500",,"3,500",Y,,,
"9,441","10,182","19100904",1,"1,100",,"1,100",Y,,,
"9,442","10,182","25017609",1,99,,99,Y,,,
"9,467","10,242","19110639",1,"19,000",,"19,000",Y,,,
"9,468","10,242","19084551",1,"15,900",,"15,900",Y,,,
"9,470","10,242","19112403",1,"1,680",,"1,680",Y,,,
"9,502","10,282","19068843",1,"6,440",,"6,440",Y,,,
"25,319","28,122","19088986",1,"9,900",,"9,900",Y,,,
"9,561","10,384","19111263",1,"9,520",,"9,520",Y,,,
"86,981","92,342","19070056",1,"8,820",,"8,820",Y,,,
"9,881","9,882","59007641",1,"32,900",,"32,900",Y,,,
"9,781","10,582","19112396",1,"2,380",,"2,380",Y,,,
"9,922","10,722","19106665",1,"2,700",,"2,700",Y,,,
"10,001","10,822","19036604",1,"6,930",,"6,930",Y,,,
"10,428","11,365","59010069",1,"19,900",,"19,900",Y,,,
"10,113","11,003","19045920",1,"21,900",,"21,900",Y,,,
"10,430","11,365","19109094",1,"3,900",,"3,900",Y,,,
"10,207","11,142","19045726",1,"5,530",,"5,530",Y,,,
"10,581","11,502","19110489",1,"7,900",,"7,900",Y,,,
"10,454","11,384","19077099",1,"2,990",,"2,990",Y,,,
"10,588","11,502","19112237",1,"11,400",,"11,400",Y,,,
"10,589","11,503","19068244",1,"3,300",,"3,300",Y,,,
"10,601","11,522","19076896",1,"10,950",,"10,950",Y,,,
"10,743","11,622","19112396",1,"2,380",,"2,380",Y,,,
"10,741","11,622","59008399",1,"28,900",,"28,900",Y,,,
"10,772","11,564","19100904",1,975,,975,Y,,,
"10,766","11,564","19097676",1,"8,680",,"8,680",Y,,,
"10,773","11,564","19077276",1,"2,390",,"2,390",Y,,,
"10,795","11,683","19110643",1,"3,990",,"3,990",Y,,,
"10,799","11,683","19042436",1,"17,900",,"17,900",Y,,,
"10,903","11,803","19101619",1,"6,990",,"6,990",Y,,,
"10,906","11,683","19041866",1,"3,690",,"3,690",Y,,,
"25,324","28,122","19088986",1,"9,900",,"9,900",Y,,,
"11,031","11,926","59000493",1,"8,900",,"8,900",Y,,,
"11,064","11,445","25017679",2,258,,129,Y,,,
"11,062","11,445","25017724",1,390,,390,Y,,,
"11,141","12,042","19097695",1,"3,990",,"3,990",Y,,,
"86,967","92,306","59011175",1,"16,800",,"16,800",Y,,,
"86,907","92,248","19106684",1,"1,990",,"1,990",Y,,,
"11,197","11,365","19096339",1,"5,900",,"5,900",Y,,,
"11,198","11,365","19077271",1,"11,900",,"11,900",Y,,,
"87,161","87,422","59013030",1,"27,300",,"27,300",Y,,,
"11,325","12,225","19062257",1,"2,590",,"2,590",Y,,,
"25,372","28,222","19077273",1,"3,380",,"3,380",Y,,,
"87,181","92,483","19086639",1,"1,750",,"1,750",Y,,,
"87,201","92,266","19077089",1,"5,250",,"5,250",Y,,,
"25,303","28,085","19062270",5,"3,500",,700,Y,,,
"87,121","87,793","19051003",1,"35,600",,"35,600",Y,,,
"11,382","12,282","19071517",1,"1,680",,"1,680",Y,,,
"11,667","12,583","19090396",1,"8,750",,"8,750",Y,,,
"87,202","92,266","19070064",1,"5,250",,"5,250",Y,,,
"87,210","92,523","19101668",1,"5,290",,"5,290",Y,,,
"11,721","12,682","19086677",1,"15,900",,"15,900",Y,,,
"11,663","12,582","19111293",1,"2,800",,"2,800",Y,,,
"11,671","12,602","19112395",1,"1,680",,"1,680",Y,,,
"11,682","12,622","19077689",1,"9,300",,"9,300",Y,,,
"11,785","12,724","19042776",1,"16,950",,"16,950",Y,,,
"11,821","12,742","19051738",1,"9,920",,"9,920",Y,,,
"19,334","12,462","19080280",1,"21,900",,"21,900",Y,,,
"4,641","4,764","19051629",1,"5,810",,"5,810",Y,,,
"3,501","3,402","19063493",1,"5,250",,"5,250",Y,,,
"4,743","4,862","19085623",1,"2,940",,"2,940",Y,,,
"3,427","3,304","19077278",1,"3,990",,"3,990",Y,,,
"1,000",981,"19097311",2,"45,800",,"22,900",Y,,,
"19,332","21,527","19063492",1,"6,230",,"6,230",Y,,,
"19,361","21,538","19110884",1,"8,690",,"8,690",Y,,,
"58,185","64,302","19110047",1,"52,900",,"52,900",Y,,,
"3,605","3,545","59000493",2,"19,000",,"9,500",Y,,,
"3,904","3,924","19106697",1,"3,790",,"3,790",Y,,,
"19,463","17,822","59011161",1,"9,690",,"9,690",Y,,,
"4,907","5,044","19111277",1,"5,250",,"5,250",Y,,,
"3,905","3,924","19077271",1,"11,900",,"11,900",Y,,,
"3,906","3,924","19112396",1,"2,380",,"2,380",Y,,,
"3,941","3,962","59008877",1,"21,900",,"21,900",Y,,,
"282,684","142,242","19135727",1,"3,990",,"3,990",Y,,,
"58,171","64,285","19120619",2,"19,800",,"9,900",Y,,,
"5,838","6,122","59008822",1,"28,900",,"28,900",Y,,,
"58,181","64,302","19111253",1,"19,900",,"19,900",Y,,,
"5,222","5,382","19094078",1,"9,900",,"9,900",Y,,,
"6,146","6,442","19096188",1,"3,900",,"3,900",Y,,,
"4,283","4,402","19105348",12,"32,280",,"2,690",Y,,,
"58,184","64,302","19076085",1,"37,400",,"37,400",Y,,,
"4,341","4,502","19059103",1,"6,860",,"6,860",Y,,,
"4,441","4,562","59001234",1,"39,900",,"39,900",Y,,,
"4,442","4,444","19067391",1,"1,820",,"1,820",Y,,,
"6,962","7,342","19111256",1,"8,540",,"8,540",Y,,,
"5,804","6,042","19041151",1,"2,900",,"2,900",Y,,,
"5,824","6,102","19042659",1,"14,900",,"14,900",Y,,,
"4,921","5,062","19094077",1,"9,900",,"9,900",Y,,,
"4,987","5,102","19026283",1,"16,800",,"16,800",Y,,,
"4,984","5,102","19077719",1,"5,775",,"5,775",Y,,,
"4,985","5,102","19027676",1,"7,350",,"7,350",Y,,,
"10,585","11,502","19096164",1,"8,100",,"8,100",Y,,,
"58,221","64,362","59012203",1,"28,900",,"28,900",Y,,,
"6,362","6,702","19015812",1,"18,900",,"18,900",Y,,,
"5,664","5,903","19101644",1,"6,440",,"6,440",Y,,,
"11,005","4,282","19101638",1,"9,450",,"9,450",Y,,,
"9,403","10,085","19090655",1,"2,090",,"2,090",Y,,,
"6,821","7,162","19101791",1,"5,390",,"5,390",Y,,,
"5,883","6,182","19047936",1,"1,050",,"1,050",Y,,,
"6,021","6,322","59008822",1,"28,900",,"28,900",Y,,,
"7,921","8,562","19089163",1,"11,500",,"11,500",Y,,,
"58,189","64,325","19111267",1,"7,840",,"7,840",Y,,,
"6,181","6,482","19112396",1,"2,380",,"2,380",Y,,,
"20,341","19,067","19109912",1,"3,900",,"3,900",Y,,,
"58,194","64,325","19068745",1,"8,100",,"8,100",Y,,,
"58,195","64,325","19084943",1,"2,900",,"2,900",Y,,,
"58,196","64,325","19023492",1,"2,550",,"2,550",Y,,,
"6,921","6,802","19035028",1,"5,790",,"5,790",Y,,,
"20,081","11,445","19111292",2,"5,600",,"2,800",Y,,,
"19,827","22,003","19062733",1,"6,960",,"6,960",Y,,,
"7,222","7,702","59008452",1,"26,900",,"26,900",Y,,,
"6,963","7,342","59006482",1,"33,900",,"33,900",Y,,,
"8,524","9,123","19096161",1,"6,800",,"6,800",Y,,,
"7,082","7,463","59007940",1,"9,900",,"9,900",Y,,,
"7,088","7,463","19090204",1,"2,790",,"2,790",Y,,,
"58,197","64,325","19088806",1,"17,900",,"17,900",Y,,,
"7,661","8,222","19090381",30,"117,000",,"3,900",Y,,,
"7,345","7,842","19042250",1,"25,500",,"25,500",Y,,,
"7,421","7,922","19071898",1,"4,060",,"4,060",Y,,,
"7,363","7,883","19090401",1,"4,550",,"4,550",Y,,,
"58,198","64,325","19112396",1,"2,380",,"2,380",Y,,,
"283,043","956,413","19112395",1,"1,680",,"1,680",Y,,,
"283,046","956,413","19115959",1,"3,500",,"3,500",Y,,,
"7,572","8,082","19109484",1,"16,800",,"16,800",Y,,,
"7,564","8,062","19100692",1,"8,900",,"8,900",Y,,,
"7,571","8,082","19057804",4,"5,800",,"1,450",Y,,,
"7,575","8,082","19077863",1,"7,900",,"7,900",Y,,,
"7,782","8,403","19088986",1,"9,900",,"9,900",Y,,,
"11,204","12,102","19090387",2,"10,800",,"5,400",Y,,,
"8,121","8,742","19059103",1,"6,860",,"6,860",Y,,,
"10,424","11,365","19110814",1,"29,900",,"29,900",Y,,,
"8,101","8,722","19096339",1,"5,900",,"5,900",N,,,
"9,385","10,085","19097823",1,"7,900",,"7,900",Y,,,
"8,182","8,762","19027077",2,780,,390,Y,,,
"8,487","9,082","19112395",1,"1,680",,"1,680",Y,,,
"20,384","22,462","59004830",1,"10,500",,"10,500",Y,,,
"8,461","9,063","19110086",1,"3,150",,"3,150",Y,,,
"8,462","9,063","19110084",1,"1,750",,"1,750",Y,,,
"8,541","9,142","19110660",20,"73,800",,"3,690",Y,,,
"8,645","9,263","59001260",1,"39,900",,"39,900",Y,,,
"8,621","9,222","19086636",1,"9,500",,"9,500",Y,,,
"8,663","9,284","19111296",1,"3,220",,"3,220",Y,,,
"8,856","9,446","59007903",1,"32,900",,"32,900",Y,,,
"58,225","64,362","19076885",1,"6,650",,"6,650",Y,,,
"8,858","9,447","19026288",1,"37,730",,"37,730",Y,,,
"8,861","9,444","19096187",1,"3,900",,"3,900",Y,,,
"58,401","64,582","19101637",1,"8,750",,"8,750",Y,,,
"58,207","64,342","19115391",1,"9,900",,"9,900",Y,,,
"20,492","22,584","19110507",1,"10,900",,"10,900",Y,,,
"58,241","64,402","25023252",1,99,,99,Y,,,
"9,643","10,462","19071521",1,"2,380",,"2,380",Y,,,
"9,073","9,688","19112396",1,"2,380",,"2,380",Y,,,
"9,060","9,686","59008817",1,"19,900",,"19,900",Y,,,
"9,061","9,686","59003218",1,"25,900",,"25,900",Y,,,
"9,074","9,688","19090401",1,"4,550",,"4,550",Y,,,
"9,226","9,905","19071519",1,"1,750",,"1,750",Y,,,
"9,121","9,804","19112395",1,"1,680",,"1,680",Y,,,
"11,451","11,365","19101199",1,"2,790",,"2,790",Y,,,
"10,662","11,564","19110756",1,"16,100",,"16,100",Y,,,
"9,301","10,002","19077245",1,"1,495",,"1,495",Y,,,
"9,466","10,242","19108362",1,"19,900",,"19,900",Y,,,
"9,386","10,085","19101786",1,"1,470",,"1,470",Y,,,
"9,405","10,085","19091327",2,"2,180",,"1,090",Y,,,
"283,141","958,052","19090396",1,"8,750",,"8,750",Y,,,
"10,755","11,663","19094079",1,"9,900",,"9,900",Y,,,
"10,041","10,882","59010167",1,"9,900",,"9,900",Y,,,
"10,042","10,882","19063796",1,"6,860",,"6,860",Y,,,
"10,431","11,365","59008457",1,"38,500",,"38,500",Y,,,
"283,181","808,198","59002802",1,"13,900",,"13,900",Y,,,
"11,367","12,262","19063489",1,"6,790",,"6,790",Y,,,
"10,435","11,365","19067913",1,"39,900",,"39,900",Y,,,
"10,162","11,042","19089099",1,"27,900",,"27,900",Y,,,
"58,227","64,362","19100903",2,"2,200",,"1,100",Y,,,
"58,302","64,462","19071517",1,"1,680",,"1,680",Y,,,
"58,242","64,403","19088646",1,"19,900",,"19,900",Y,,,
"58,402","64,583","19057929",1,"26,900",,"26,900",Y,,,
"10,436","11,365","59001234",1,"39,900",,"39,900",Y,,,
"58,409","64,584","19071053",1,"3,250",,"3,250",Y,,,
"58,411","64,584","59011465",1,"19,900",,"19,900",Y,,,
"10,670","11,564","19111268",1,"7,840",,"7,840",Y,,,
"10,582","11,502","19068745",1,"8,100",,"8,100",Y,,,
"10,584","11,502","19045826",1,"10,400",,"10,400",Y,,,
"10,665","11,564","19096169",1,"10,700",,"10,700",Y,,,
"10,671","11,564","19025605",1,"9,675",,"9,675",Y,,,
"10,721","11,602","19085621",1,"9,030",,"9,030",Y,,,
"10,684","11,583","19077833",4,"26,000",,"6,500",Y,,,
"11,628","12,564","19109283",1,"8,320",,"8,320",Y,,,
"10,745","11,622","59004665",1,"9,900",,"9,900",Y,,,
"10,759","11,683","19108378",1,"34,900",,"34,900",Y,,,
"10,904","11,683","25015172",1,190,,190,Y,,,
"58,412","64,584","59011543",1,"10,900",,"10,900",Y,,,
"11,022","11,926","59010014",1,"21,700",,"21,700",Y,,,
"10,770","11,564","19070040",1,"14,350",,"14,350",Y,,,
"10,777","11,683","19077420",1,"1,800",,"1,800",Y,,,
"11,004","4,282","19101641",1,"19,950",,"19,950",Y,,,
"11,028","11,926","19111293",1,"2,800",,"2,800",Y,,,
"11,368","12,262","19077100",1,"3,570",,"3,570",Y,,,
"11,162","8,482","19112396",1,"2,380",,"2,380",Y,,,
"283,182","808,198","59003298",1,"9,150",,"9,150",Y,,,
"11,383","12,302","19108362",1,"19,900",,"19,900",Y,,,
"11,481","11,926","19096196",1,"13,900",,"13,900",Y,,,
"11,482","11,926","19077271",1,"11,900",,"11,900",Y,,,
"58,413","64,585","19085616",1,"10,150",,"10,150",Y,,,
"11,690","12,642","19071518",1,"1,680",,"1,680",Y,,,
"58,414","64,584","19115083",1,"4,900",,"4,900",Y,,,
"283,201","808,198","59003380",1,"20,500",,"20,500",Y,,,
"283,202","808,198","59008044",1,"17,500",,"17,500",Y,,,
"58,421","64,588","19114562",1,"21,900",,"21,900",Y,,,
"20,850","22,982","19113390",1,"58,900",,"58,900",Y,,,
"11,867","12,762","59000486",1,"28,900",,"28,900",Y,,,
"58,461","64,642","19116525",1,"1,900",,"1,900",Y,,,
"11,644","12,582","19105349",1,"15,900",,"15,900",Y,,,
"11,670","12,603","19110881",1,"12,300",,"12,300",Y,,,
