"ITEM_ID","IDEABOOK_ID","MATNR","INSPIRATION_ID","IMAGE_ID","ITEM_TYPE","PHOTO_ID"
"6,405","10,941",,"2,241",,INSPIRATION,
"6,406","10,941",,"2,144",,INSPIRATION,
"6,522","11,241","19097665",,,MDM_CYBER,
"6,523","11,241","19045919",,,MDM_CYBER,
"6,563","11,323","59008251",,,MDM_CYBER,
"6,583","11,403","59006534",,,MDM_CYBER,
"6,586","11,410","59006509",,,MDM_CYBER,
"6,588","11,416","59006548",,,MDM_CYBER,
"6,589","11,416","19086604",,,MDM_CYBER,
"6,592","11,416","19071522",,,MDM_CYBER,
"6,594","11,425","19109647",,,MDM_CYBER,
"6,602","11,425","19088986",,,MDM_CYBER,
"6,683","11,425","19044850",,,MDM_CYBER,
"6,684","11,425","19084943",,,MDM_CYBER,
"6,686","11,506","59008452",,,MDM_CYBER,
"6,687","11,506","59007641",,,MDM_CYBER,
"6,702","11,520","19111256",,,MDM_CYBER,
"6,705","11,520","19097665",,,MDM_CYBER,
"6,720","11,520","19042790",,,MDM_CYBER,
"6,721","11,520","19042797",,,MDM_CYBER,
"6,722","11,520","19047928",,,MDM_CYBER,
"6,742","11,560","19111267",,,MDM_CYBER,
"6,744","11,560","19096155",,,MDM_CYBER,
"6,765","3,542","19055519",,,MDM_CYBER,
"6,766","3,542","19113183",,,MDM_CYBER,
"6,767","11,642","19111255",,,MDM_CYBER,
"6,768","11,642","19111271",,,MDM_CYBER,
"6,769","11,642","19101652",,,MDM_CYBER,
"6,802","11,742",,"2,365",,INSPIRATION,
"6,828","11,755",,"2,600",,INSPIRATION,
"6,842","11,802","19110817",,,MDM_CYBER,
"6,843","11,802","19072329",,,MDM_CYBER,
"6,846","11,803","19026574",,,MDM_CYBER,
"6,850","11,642","19111278",,,MDM_CYBER,
"6,862","11,830","19077241",,,MDM_CYBER,
"6,863","11,830","19112397",,,MDM_CYBER,
"6,871","11,831","59002212",,,MDM_CYBER,
"6,872","11,830","19039858",,,MDM_CYBER,
"6,873","11,830","59009994",,,MDM_CYBER,
"6,880","11,831","59003882",,,MDM_CYBER,
"6,882","11,831","59008633",,,MDM_CYBER,
"6,885","11,843","59001171",,,MDM_CYBER,
"6,887","11,843","19026283",,,MDM_CYBER,
"6,891","11,843","59008612",,,MDM_CYBER,
"6,902","11,861",,"2,600",,INSPIRATION,
"6,904","11,862","19110817",,,MDM_CYBER,
"6,906","11,862","19108478",,,MDM_CYBER,
"6,907","11,862","19088806",,,MDM_CYBER,
"6,908","11,862","19080297",,,MDM_CYBER,
"6,923","11,900","19109647",,,MDM_CYBER,
"6,924","11,900","19096181",,,MDM_CYBER,
"6,925","6,182","19095624",,,MDM_CYBER,
"6,942","5,167","19111294",,,MDM_CYBER,
"6,944","6,182","19110767",,,MDM_CYBER,
"6,945","11,921","25015389",,,MDM_CYBER,
"6,948","11,921","25015908",,,MDM_CYBER,
"6,949","11,921","25015906",,,MDM_CYBER,
"6,950","11,921","25015904",,,MDM_CYBER,
"6,963","11,935","19101200",,,MDM_CYBER,
"6,982","5,167","19070068",,,MDM_CYBER,
"7,002","12,025","19109654",,,MDM_CYBER,
"7,005","12,025","19068928",,,MDM_CYBER,
"7,063","12,073","19101640",,,MDM_CYBER,
"7,065","12,073","19077715",,,MDM_CYBER,
"7,069","12,073","19100904",,,MDM_CYBER,
"7,070","12,073","19111272",,,MDM_CYBER,
"7,076","12,072","19070693",,,MDM_CYBER,
"7,122","12,305","19111052",,,MDM_CYBER,
"7,123","12,306","59009430",,,MDM_CYBER,
"3,146","3,330","19088112",,,MDM_CYBER,
"3,150","3,330","19049546",,,MDM_CYBER,
"3,151","3,330","19102428",,,MDM_CYBER,
"3,152","3,330","19089569",,,MDM_CYBER,
"3,162",981,"19037281",,,MDM_CYBER,
"3,163",981,"19071479",,,MDM_CYBER,
"3,164",981,"19110083",,,MDM_CYBER,
"3,165","3,344","19078314",,,MDM_CYBER,
"3,168","3,345","19089166",,,MDM_CYBER,
"3,283","3,440","59006483",,,MDM_CYBER,
"3,303","3,472","59000122",,,MDM_CYBER,
"3,322","3,501","19100637",,,MDM_CYBER,
"3,326","3,502","19088103",,,MDM_CYBER,
"3,328","3,502","19077180",,,MDM_CYBER,
"3,332","3,506","19089125",,,MDM_CYBER,
"3,333","3,506","19078415",,,MDM_CYBER,
"3,334","3,506","19057911",,,MDM_CYBER,
"3,339","3,345","19076089",,,MDM_CYBER,
"3,344","3,542","19110489",,,MDM_CYBER,
"3,355","3,515","19060076",,,MDM_CYBER,
"3,358","3,544","19097663",,,MDM_CYBER,
"3,362","3,515","19078418",,,MDM_CYBER,
"3,422","3,684",,"2,143",,INSPIRATION,
"3,583","3,905","59008961",,,MDM_CYBER,
"3,602","4,040",,"2,004",,INSPIRATION,
"3,604","4,040","19109894",,,MDM_CYBER,
"3,623","4,061","19086645",,,MDM_CYBER,
"3,629","3,905","19045919",,,MDM_CYBER,
"3,643","4,104",,"2,161",,INSPIRATION,
"3,705","4,404",,"2,144",,INSPIRATION,
"3,728","4,432","19068842",,,MDM_CYBER,
"3,729","4,432","19077272",,,MDM_CYBER,
"3,742","4,582","19042355",,,MDM_CYBER,
"3,762","4,623",,"2,103",,INSPIRATION,
"3,863","4,933",,"2,143",,INSPIRATION,
"3,864","4,933",,"2,141",,INSPIRATION,
"3,882","5,006","19077425",,,MDM_CYBER,
"3,884","5,006","19059640",,,MDM_CYBER,
"3,924","3,825","59006698",,,MDM_CYBER,
"4,042","5,344","19101642",,,MDM_CYBER,
"4,043","5,344","19077470",,,MDM_CYBER,
"4,062","5,360",,"2,221",,INSPIRATION,
"4,084","5,366","59007499",,,MDM_CYBER,
"4,086","5,366","59001239",,,MDM_CYBER,
"4,087","5,366","59001220",,,MDM_CYBER,
"4,102","5,543","19110639",,,MDM_CYBER,
"4,144","5,785","19109910",,,MDM_CYBER,
"4,145","5,785","25017030",,,MDM_CYBER,
"4,262","5,959",,"2,143",,INSPIRATION,
"4,342","5,165","19109565",,,MDM_CYBER,
"4,344","5,165","19059639",,,MDM_CYBER,
"4,345","6,182","19077419",,,MDM_CYBER,
"4,346","6,182","19077101",,,MDM_CYBER,
"4,467","6,506","25017644",,,MDM_CYBER,
"4,468","6,507","25017635",,,MDM_CYBER,
"4,470","6,508","25017174",,,MDM_CYBER,
"4,472","6,508","25022524",,,MDM_CYBER,
"4,522","6,524","25015974",,,MDM_CYBER,
"4,525","6,524","25015968",,,MDM_CYBER,
"4,527","6,524","25014336",,,MDM_CYBER,
"4,528","6,524","25014337",,,MDM_CYBER,
"4,545","6,544","25015929",,,MDM_CYBER,
"4,547","6,544","25014909",,,MDM_CYBER,
"4,548","6,544","25014908",,,MDM_CYBER,
"4,549","6,544","25017023",,,MDM_CYBER,
"4,550","6,544","25017019",,,MDM_CYBER,
"4,554","6,544","25017694",,,MDM_CYBER,
"4,561","6,545","25017683",,,MDM_CYBER,
"4,581","6,553","25017608",,,MDM_CYBER,
"4,589","6,553","25017623",,,MDM_CYBER,
"4,591","6,553","25017609",,,MDM_CYBER,
"4,598","6,553","25018024",,,MDM_CYBER,
"4,602","6,553","25016981",,,MDM_CYBER,
"4,623","6,562","59006698",,,MDM_CYBER,
"4,624","6,562","19051475",,,MDM_CYBER,
"4,683","6,640","59007890",,,MDM_CYBER,
"4,722","6,820","19044468",,,MDM_CYBER,
"4,723","6,820","19077470",,,MDM_CYBER,
"4,764","6,886","19031456",,,MDM_CYBER,
"4,767","6,886","19101788",,,MDM_CYBER,
"4,769","6,886","19071054",,,MDM_CYBER,
"4,770","6,886","19100633",,,MDM_CYBER,
"4,771","6,886","19077718",,,MDM_CYBER,
"4,773","6,886","19078198",,,MDM_CYBER,
"4,780","6,886","19037398",,,MDM_CYBER,
"4,782","6,886","19036583",,,MDM_CYBER,
"4,784","6,886","19098184",,,MDM_CYBER,
"4,872","7,229","19043145",,,MDM_CYBER,
"4,873","7,229","19108845",,,MDM_CYBER,
"4,904","7,308","19023002",,,MDM_CYBER,
"4,906","7,308","59008044",,,MDM_CYBER,
"4,910","7,308","19036598",,,MDM_CYBER,
"4,923","7,347",,"2,301",,INSPIRATION,
"4,925","7,346","19060298",,,MDM_CYBER,
"4,943","7,346","19070068",,,MDM_CYBER,
"4,982","7,385",,"2,301",,INSPIRATION,
"4,984","7,385",,"2,181",,INSPIRATION,
"4,985","7,346","19029465",,,MDM_CYBER,
"4,986","7,346","19029452",,,MDM_CYBER,
"4,988","7,346","19067397",,,MDM_CYBER,
"5,064","7,622","19077732",,,MDM_CYBER,
"5,082","7,346","19045729",,,MDM_CYBER,
"5,102","7,346","19036607",,,MDM_CYBER,
"5,103","7,346","19036601",,,MDM_CYBER,
"5,206","7,884","19091918",,,MDM_CYBER,
"5,263","8,045","19056331",,,MDM_CYBER,
"5,404","8,706","19112399",,,MDM_CYBER,
"5,408","8,708","19106679",,,MDM_CYBER,
"5,410","8,707","19067482",,,MDM_CYBER,
"5,422","8,761",,"2,441",,INSPIRATION,
"5,463","8,821","19109095",,,MDM_CYBER,
"5,505","8,905",,,,PHOTO,"2,801"
"5,506","8,905",,,,PHOTO,"2,721"
"5,522","8,960","59008001",,,MDM_CYBER,
"5,582","7,210",,,,PHOTO,"2,541"
"5,606","9,125","19055520",,,MDM_CYBER,
"5,685","9,269","59009226",,,MDM_CYBER,
"5,703","9,060","19110755",,,MDM_CYBER,
"5,707","9,302","19110855",,,MDM_CYBER,
"5,742","9,363","19043207",,,MDM_CYBER,
"5,746","9,363","19058167",,,MDM_CYBER,
"5,749","9,364","19077080",,,MDM_CYBER,
"5,783","9,384","19056218",,,MDM_CYBER,
"5,822","9,483",,"2,421",,INSPIRATION,
"5,862","9,523","59010152",,,MDM_CYBER,
"5,884","9,584","19080298",,,MDM_CYBER,
"5,885","9,584","19047650",,,MDM_CYBER,
"5,886","9,584","19026336",,,MDM_CYBER,
"5,887","9,584","19063521",,,MDM_CYBER,
"5,902","9,784","59007303",,,MDM_CYBER,
"5,922","9,788","59008017",,,MDM_CYBER,
"5,982","10,101","59006710",,,MDM_CYBER,
"5,988","10,101","59008118",,,MDM_CYBER,
"5,990","10,104","19078314",,,MDM_CYBER,
"5,991","10,104","19077469",,,MDM_CYBER,
"5,992","10,104","19045920",,,MDM_CYBER,
"6,002","10,104","19042768",,,MDM_CYBER,
"6,003","10,161","19086678",,,MDM_CYBER,
"6,004","10,161","19077715",,,MDM_CYBER,
"6,005","10,161","19077422",,,MDM_CYBER,
"6,013","10,162","19108362",,,MDM_CYBER,
"6,042","10,327",,"2,145",,INSPIRATION,
"6,046","10,331",,"2,321",,INSPIRATION,
"6,047","10,341","19110851",,,MDM_CYBER,
"6,048","10,341","19110639",,,MDM_CYBER,
"6,051","10,341","19110331",,,MDM_CYBER,
"6,060","10,341","19076883",,,MDM_CYBER,
"6,061","10,341","19111285",,,MDM_CYBER,
"6,062","10,341","19111297",,,MDM_CYBER,
"6,063","10,346","19089568",,,MDM_CYBER,
"6,064","10,346","19015906",,,MDM_CYBER,
"6,082","10,384",,"2,181",,INSPIRATION,
"6,278","10,807","19111284",,,MDM_CYBER,
"6,284","10,341","19077090",,,MDM_CYBER,
"6,301","10,813","19086650",,,MDM_CYBER,
"6,342","10,823","59003359",,,MDM_CYBER,
"6,345","10,823","59003391",,,MDM_CYBER,
"6,348","10,823","19112184",,,MDM_CYBER,
"6,349","10,823","19110853",,,MDM_CYBER,
"6,350","10,823","19110331",,,MDM_CYBER,
"6,351","10,823","19101200",,,MDM_CYBER,
"6,352","10,823","19088986",,,MDM_CYBER,
"6,383","10,881","19071053",,,MDM_CYBER,
"6,407","10,941",,"2,143",,INSPIRATION,
"6,564","11,323","59010049",,,MDM_CYBER,
"6,585","11,403","19090830",,,MDM_CYBER,
"6,597","11,425","19096156",,,MDM_CYBER,
"6,600","11,431","19091917",,,MDM_CYBER,
"6,607","11,425","19101788",,,MDM_CYBER,
"6,623","11,445","19110741",,,MDM_CYBER,
"6,628","11,448","19077107",,,MDM_CYBER,
"6,704","11,520","19098013",,,MDM_CYBER,
"6,706","11,520","19093324",,,MDM_CYBER,
"6,707","11,520","19090935",,,MDM_CYBER,
"6,708","11,520","19089936",,,MDM_CYBER,
"6,710","11,520","19087809",,,MDM_CYBER,
"6,712","11,520","19078314",,,MDM_CYBER,
"6,713","11,520","19078194",,,MDM_CYBER,
"6,717","11,520","19060184",,,MDM_CYBER,
"6,718","11,520","19060123",,,MDM_CYBER,
"6,719","11,520","19059031",,,MDM_CYBER,
"6,724","11,520","19042796",,,MDM_CYBER,
"6,729","11,520","19025610",,,MDM_CYBER,
"6,845","11,803","19043171",,,MDM_CYBER,
"6,848","11,642","19109094",,,MDM_CYBER,
"6,849","11,642","19111296",,,MDM_CYBER,
"6,868","11,830","19089735",,,MDM_CYBER,
"6,869","11,830","19111554",,,MDM_CYBER,
"6,875","11,831","59010030",,,MDM_CYBER,
"6,876","11,831","19063976",,,MDM_CYBER,
"6,879","11,830","59008633",,,MDM_CYBER,
"6,881","11,831","59008118",,,MDM_CYBER,
"6,884","11,843","19037270",,,MDM_CYBER,
"6,888","11,843","59006738",,,MDM_CYBER,
"6,890","11,843","59007248",,,MDM_CYBER,
"6,905","11,863","59008362",,,MDM_CYBER,
"6,943","5,167","19111297",,,MDM_CYBER,
"6,946","11,921","25015903",,,MDM_CYBER,
"6,962","11,935","19037268",,,MDM_CYBER,
"7,006","12,025","19112396",,,MDM_CYBER,
"7,062","12,072","19106905",,,MDM_CYBER,
"7,066","12,073","19111256",,,MDM_CYBER,
"7,068","12,073","19042768",,,MDM_CYBER,
"7,072","12,072","19068746",,,MDM_CYBER,
"7,073","12,072","19045826",,,MDM_CYBER,
"7,074","12,072","19045808",,,MDM_CYBER,
"7,078","5,360","25017029",,,MDM_CYBER,
"7,102","11,506","59010051",,,MDM_CYBER,
"7,125","11,830","19027099",,,MDM_CYBER,
"7,142","12,342","19111281",,,MDM_CYBER,
"3,082","3,225","59008642",,,MDM_CYBER,
"3,102","3,225","19060076",,,MDM_CYBER,
"3,122","3,260",,"2,123",,INSPIRATION,
"3,142","3,330","19110679",,,MDM_CYBER,
"3,143","3,330","19080294",,,MDM_CYBER,
"3,144","3,330","19080295",,,MDM_CYBER,
"3,147","3,330","19088106",,,MDM_CYBER,
"3,148","3,330","19055609",,,MDM_CYBER,
"3,153","3,334","19088103",,,MDM_CYBER,
"3,167","3,345","19091630",,,MDM_CYBER,
"3,186","3,389",,"2,143",,INSPIRATION,
"1,000","1,019",,145,,INSPIRATION,
"3,242","3,425",,"2,145",,INSPIRATION,
"3,184","3,381","19110592",,,MDM_CYBER,
"3,202","3,402","59008125",,,MDM_CYBER,
"3,302","3,472","19059663",,,MDM_CYBER,
"3,338","3,515","19090882",,,MDM_CYBER,
"3,341","3,519",,"2,143",,INSPIRATION,
"3,343","3,542","19089163",,,MDM_CYBER,
"3,345","3,542","19077181",,,MDM_CYBER,
"3,349","3,542","19057813",,,MDM_CYBER,
"3,351","3,542","25013526",,,MDM_CYBER,
"3,352","3,542","25013525",,,MDM_CYBER,
"3,353","3,542","25013597",,,MDM_CYBER,
"3,356","3,502","19056221",,,MDM_CYBER,
"3,357","3,506","19056218",,,MDM_CYBER,
"3,359","3,330","19108367",,,MDM_CYBER,
"3,365","3,542","19030280",,,MDM_CYBER,
"3,383","3,440","19077273",,,MDM_CYBER,
"3,447","3,691","19112213",,,MDM_CYBER,
"3,448","3,691","19106694",,,MDM_CYBER,
"3,449","3,691","19047650",,,MDM_CYBER,
"3,502","3,345","19078546",,,MDM_CYBER,
"3,585","3,905","19110325",,,MDM_CYBER,
"3,586","3,905","19108480",,,MDM_CYBER,
"3,587","3,905","59001821",,,MDM_CYBER,
"3,622","4,061","19086648",,,MDM_CYBER,
"3,645","4,105",,"2,005",,INSPIRATION,
"3,666","4,119","19044416",,,MDM_CYBER,
"3,682","4,286",,"2,141",,INSPIRATION,
"3,703","3,381","19044410",,,MDM_CYBER,
"3,725","4,432","59007903",,,MDM_CYBER,
"3,734","4,437","59008819",,,MDM_CYBER,
"3,735","4,439","59008824",,,MDM_CYBER,
"3,782","4,703","19055592",,,MDM_CYBER,
"3,923","3,825","59008127",,,MDM_CYBER,
"3,962","5,125",,"2,221",,INSPIRATION,
"4,004","3,542","19077467",,,MDM_CYBER,
"4,005","5,145","19071898",,,MDM_CYBER,
"4,006","5,145","19045728",,,MDM_CYBER,
"4,023","5,165","19047434",,,MDM_CYBER,
"4,024","5,165","19086661",,,MDM_CYBER,
"4,028","5,168","19036598",,,MDM_CYBER,
"4,030","5,168","19077241",,,MDM_CYBER,
"4,032","5,172",,"2,241",,INSPIRATION,
"4,045","5,344","19059668",,,MDM_CYBER,
"4,089","5,366","59007256",,,MDM_CYBER,
"4,123","5,729",,"2,144",,INSPIRATION,
"4,182","5,842","19106685",,,MDM_CYBER,
"4,222","3,600","25017470",,,MDM_CYBER,
"4,242","5,898","25017317",,,MDM_CYBER,
"4,322","6,166",,"2,141",,INSPIRATION,
"4,323","6,167",,"2,123",,INSPIRATION,
"4,347","6,182","19044468",,,MDM_CYBER,
"4,348","6,184","19047799",,,MDM_CYBER,
"4,349","6,184","19086659",,,MDM_CYBER,
"4,353","6,184","19060169",,,MDM_CYBER,
"4,367","6,221","19097672",,,MDM_CYBER,
"4,382","6,365",,"2,143",,INSPIRATION,
"4,383","6,365",,"2,142",,INSPIRATION,
"4,464","6,506","25014338",,,MDM_CYBER,
"4,465","6,506","25015975",,,MDM_CYBER,
"4,466","6,506","25015977",,,MDM_CYBER,
"4,502","6,502","19077090",,,MDM_CYBER,
"4,542","6,544","25015927",,,MDM_CYBER,
"4,543","6,544","25017021",,,MDM_CYBER,
"4,544","6,544","25015928",,,MDM_CYBER,
"4,551","6,544","25017024",,,MDM_CYBER,
"4,552","6,544","25017020",,,MDM_CYBER,
"4,555","6,544","25017695",,,MDM_CYBER,
"4,557","6,544","25017708",,,MDM_CYBER,
"4,559","6,545","25016974",,,MDM_CYBER,
"4,571","6,551","25015549",,,MDM_CYBER,
"4,573","6,551","25015965",,,MDM_CYBER,
"4,576","6,551","25015553",,,MDM_CYBER,
"4,578","6,551","25015551",,,MDM_CYBER,
"4,579","6,551","25015552",,,MDM_CYBER,
"4,597","6,553","25017493",,,MDM_CYBER,
"4,599","6,553","25017679",,,MDM_CYBER,
"4,600","6,553","25017598",,,MDM_CYBER,
"4,601","6,553","25016983",,,MDM_CYBER,
"4,622","6,562","59003298",,,MDM_CYBER,
"4,662","6,586","19078049",,,MDM_CYBER,
"4,665","6,586","19094916",,,MDM_CYBER,
"4,667","6,586","19088112",,,MDM_CYBER,
"4,668","6,586","19097636",,,MDM_CYBER,
"4,690","6,644",,"2,341",,INSPIRATION,
"4,702","6,785",,"2,321",,INSPIRATION,
"4,763","6,886","19045808",,,MDM_CYBER,
"4,766","6,886","19091952",,,MDM_CYBER,
"4,772","6,886","19071520",,,MDM_CYBER,
"4,775","6,886","19031434",,,MDM_CYBER,
"4,777","6,886","19112401",,,MDM_CYBER,
"4,778","6,886","19031683",,,MDM_CYBER,
"4,779","6,886","19110767",,,MDM_CYBER,
"4,781","6,886","19067791",,,MDM_CYBER,
"4,845","7,210","59008853",,,MDM_CYBER,
"4,862","7,228","59008853",,,MDM_CYBER,
"4,863","7,229",,"2,161",,INSPIRATION,
"4,864","7,229",,"2,145",,INSPIRATION,
"4,865","7,229",,145,,INSPIRATION,
"4,870","7,229",,,,PHOTO,"2,301"
"4,883","7,261","59004748",,,MDM_CYBER,
"4,902","7,308","19096171",,,MDM_CYBER,
"4,903","7,308","19096181",,,MDM_CYBER,
"4,905","7,308","19042861",,,MDM_CYBER,
"4,922","7,346","19045726",,,MDM_CYBER,
"4,929","7,346","19045728",,,MDM_CYBER,
"4,944","7,346","19070069",,,MDM_CYBER,
"4,950","7,346","19036610",,,MDM_CYBER,
"4,987","7,346","19045725",,,MDM_CYBER,
"5,003","3,542","19087089",,,MDM_CYBER,
"5,004","7,496",,"2,301",,INSPIRATION,
"5,062","7,622","19015812",,,MDM_CYBER,
"5,063","7,622","19037995",,,MDM_CYBER,
"5,142","7,721","59007372",,,MDM_CYBER,
"5,143","7,721","59008252",,,MDM_CYBER,
"5,145","7,721","59008853",,,MDM_CYBER,
"5,182","7,826",,"2,381",,INSPIRATION,
"5,203","7,883","19091928",,,MDM_CYBER,
"5,211","7,884","25017455",,,MDM_CYBER,
"5,222","7,884","19096339",,,MDM_CYBER,
"5,323","8,526","19023201",,,MDM_CYBER,
"5,342","8,545",,"2,301",,INSPIRATION,
"5,343","8,545",,"2,241",,INSPIRATION,
"5,344","8,545",,"2,143",,INSPIRATION,
"5,382","8,569",,"2,144",,INSPIRATION,
"5,383","8,571",,"2,441",,INSPIRATION,
"5,384","8,571",,"2,143",,INSPIRATION,
"5,403","8,706","19077275",,,MDM_CYBER,
"5,406","8,708","19106682",,,MDM_CYBER,
"5,407","8,708","19106685",,,MDM_CYBER,
"5,409","8,707","19101664",,,MDM_CYBER,
"5,423","8,762",,"2,241",,INSPIRATION,
"5,483","8,821","59009437",,,MDM_CYBER,
"5,543","8,981","19101787",,,MDM_CYBER,
"5,546","8,983","19101652",,,MDM_CYBER,
"5,548","8,981","19036586",,,MDM_CYBER,
"5,566","9,060","19083160",,,MDM_CYBER,
"5,602","9,125",,"2,301",,INSPIRATION,
"5,603","9,125","19111554",,,MDM_CYBER,
"5,604","9,125","19055589",,,MDM_CYBER,
"5,605","9,125","19101766",,,MDM_CYBER,
"5,608","9,125","19100703",,,MDM_CYBER,
"5,622","9,207",,"2,441",,INSPIRATION,
"5,706","9,060","19100902",,,MDM_CYBER,
"5,724","9,341","19101789",,,MDM_CYBER,
"5,725","9,341","19111255",,,MDM_CYBER,
"5,744","9,363","19024135",,,MDM_CYBER,
"5,747","9,364","19077083",,,MDM_CYBER,
"5,748","9,364","19077271",,,MDM_CYBER,
"5,805","9,422","19055591",,,MDM_CYBER,
"5,807","9,364","59010074",,,MDM_CYBER,
"5,808","9,422","19060219",,,MDM_CYBER,
"5,809","9,363","19091930",,,MDM_CYBER,
"5,883","9,584","19041480",,,MDM_CYBER,
"5,945","9,802","25017404",,,MDM_CYBER,
"5,946","9,802","25015712",,,MDM_CYBER,
"5,947","9,802","25015723",,,MDM_CYBER,
"5,948","9,802","25015695",,,MDM_CYBER,
"5,949","9,802","25014915",,,MDM_CYBER,
"5,952","9,802","25017411",,,MDM_CYBER,
"5,983","10,101","59008001",,,MDM_CYBER,
"5,985","10,101","59004339",,,MDM_CYBER,
"5,987","10,101","59008544",,,MDM_CYBER,
"5,993","10,104","19047189",,,MDM_CYBER,
"6,006","10,161","19068836",,,MDM_CYBER,
"6,007","10,162","19101766",,,MDM_CYBER,
"6,008","10,162","19110592",,,MDM_CYBER,
"6,010","10,162","19055589",,,MDM_CYBER,
"6,023","10,304","19110331",,,MDM_CYBER,
"6,028","10,305","59008104",,,MDM_CYBER,
"6,029","10,305","59006548",,,MDM_CYBER,
"6,056","10,341","19077272",,,MDM_CYBER,
"6,057","10,341","19086639",,,MDM_CYBER,
"6,058","10,341","19086680",,,MDM_CYBER,
"6,059","10,341","19047939",,,MDM_CYBER,
"6,102","10,421",,"2,561",,INSPIRATION,
"6,146","10,464","59002430",,,MDM_CYBER,
"6,147","10,464","59003885",,,MDM_CYBER,
"6,149","10,464","59008127",,,MDM_CYBER,
"6,165","10,663","19094073",,,MDM_CYBER,
"6,243","10,781","59008495",,,MDM_CYBER,
"6,277","10,807","19111296",,,MDM_CYBER,
"6,282","10,811",,"2,161",,INSPIRATION,
"6,283","10,811",,"2,145",,INSPIRATION,
"6,286","10,813","19086682",,,MDM_CYBER,
"6,287","10,341","19091927",,,MDM_CYBER,
"6,288","10,813","19086647",,,MDM_CYBER,
"6,289","10,341","19096339",,,MDM_CYBER,
"6,294","10,813","19050212",,,MDM_CYBER,
"6,295","10,813","19108847",,,MDM_CYBER,
"6,346","10,823","19063175",,,MDM_CYBER,
"6,422","11,006","19096153",,,MDM_CYBER,
"7,186","12,412","19097923",,,MDM_CYBER,
"7,187","12,412","19106903",,,MDM_CYBER,
"7,190","12,412","19077273",,,MDM_CYBER,
"7,227","12,526","19045920",,,MDM_CYBER,
"7,228","12,526","19050212",,,MDM_CYBER,
"7,242","12,584","19060185",,,MDM_CYBER,
"7,248","12,584","19058022",,,MDM_CYBER,
"7,255","12,592","19110654",,,MDM_CYBER,
"7,257","12,592","19110591",,,MDM_CYBER,
"7,262","12,592","19031449",,,MDM_CYBER,
"7,266","12,600","19109090",,,MDM_CYBER,
"7,362","6,182","19067897",,,MDM_CYBER,
"7,387","13,162","19077275",,,MDM_CYBER,
"7,523","13,963","59008490",,,MDM_CYBER,
"7,543","13,985","59002430",,,MDM_CYBER,
"7,544","13,985","59010050",,,MDM_CYBER,
"7,562","13,985","19096191",,,MDM_CYBER,
"7,565","13,985","19110767",,,MDM_CYBER,
"7,609","14,001","19112184",,,MDM_CYBER,
"7,648","14,085","59001715",,,MDM_CYBER,
"7,649","14,085","59001664",,,MDM_CYBER,
"7,785","14,337","19077241",,,MDM_CYBER,
"7,823","14,383","19096163",,,MDM_CYBER,
"7,826","14,383","19096187",,,MDM_CYBER,
"7,828","14,383","19100904",,,MDM_CYBER,
"7,896","14,663","59008275",,,MDM_CYBER,
"8,064","15,046","19097825",,,MDM_CYBER,
"8,107","15,102","59008384",,,MDM_CYBER,
"8,114","14,947","59010064",,,MDM_CYBER,
"8,173","15,226","59008251",,,MDM_CYBER,
"8,185","15,231","59010171",,,MDM_CYBER,
"8,187","15,231","59008059",,,MDM_CYBER,
"8,190","15,231","59003380",,,MDM_CYBER,
"8,243","14,337","19110747",,,MDM_CYBER,
"8,303","15,562","19100900",,,MDM_CYBER,
"8,322","15,641","59008118",,,MDM_CYBER,
"8,382","13,985","19086643",,,MDM_CYBER,
"8,442","15,863","59007483",,,MDM_CYBER,
"8,450","15,867","59006658",,,MDM_CYBER,
"8,483","15,881","19098016",,,MDM_CYBER,
"8,603","11,241","19078314",,,MDM_CYBER,
"8,604","11,241","19100788",,,MDM_CYBER,
"8,622","16,003",,"2,941",,INSPIRATION,
"8,649","16,064","59001419",,,MDM_CYBER,
"8,650","16,064","59004645",,,MDM_CYBER,
"8,651","16,064","59002902",,,MDM_CYBER,
"8,653","16,064","59007667",,,MDM_CYBER,
"8,683","15,226","19084939",,,MDM_CYBER,
"8,784","13,963","19111291",,,MDM_CYBER,
"8,806","16,341","19106697",,,MDM_CYBER,
"8,823","15,226","19112184",,,MDM_CYBER,
"8,828","15,226","19072318",,,MDM_CYBER,
"8,867","16,763","19089936",,,MDM_CYBER,
"8,868","16,763","19078194",,,MDM_CYBER,
"8,869","16,763","19077469",,,MDM_CYBER,
"8,911","16,761","19077689",,,MDM_CYBER,
"9,007","17,181","19101643",,,MDM_CYBER,
"9,010","17,181","19037397",,,MDM_CYBER,
"9,011","17,181","19111293",,,MDM_CYBER,
"9,130","17,381","19109483",,,MDM_CYBER,
"9,182","15,102","19086636",,,MDM_CYBER,
"9,224","17,664","59007261",,,MDM_CYBER,
"9,226","9,788","19106681",,,MDM_CYBER,
"9,362","18,046","25017453",,,MDM_CYBER,
"9,446","18,182","19096161",,,MDM_CYBER,
"9,454","18,182","19070055",,,MDM_CYBER,
"9,458","18,182","19091956",,,MDM_CYBER,
"9,465","18,182","19025612",,,MDM_CYBER,
"9,466","18,182","19025611",,,MDM_CYBER,
"9,467","18,182","19097682",,,MDM_CYBER,
"9,470","18,182","19096170",,,MDM_CYBER,
"9,504","17,805","19055846",,,MDM_CYBER,
"9,546","18,261","59008619",,,MDM_CYBER,
"9,547","18,261","59008123",,,MDM_CYBER,
